"Step","Apr27_00-00-40_g1 - Episode/terrain_level","Apr27_00-00-40_g1 - Episode/terrain_level__MIN","Apr27_00-00-40_g1 - Episode/terrain_level__MAX","Apr26_21-08-25_g1 - Episode/terrain_level","Apr26_21-08-25_g1 - Episode/terrain_level__MIN","Apr26_21-08-25_g1 - Episode/terrain_level__MAX","Apr25_21-00-24_g1 - Episode/terrain_level","Apr25_21-00-24_g1 - Episode/terrain_level__MIN","Apr25_21-00-24_g1 - Episode/terrain_level__MAX"
"41970","3.8702292","3.8702292","3.8702292","3.6369834","3.6369834","3.6369834","3.0034385","3.0034385","3.0034385"
"42002","3.8729656","3.8729656","3.8729656","3.6431987","3.6431987","3.6431987","3.0157573","3.0157573","3.0157573"
"42034","3.8735962","3.8735962","3.8735962","3.6441245","3.6441245","3.6441245","3.0168762","3.0168762","3.0168762"
"42066","3.875183","3.875183","3.875183","3.6458945","3.6458945","3.6458945","3.016856","3.016856","3.016856"
"42098","3.8768413","3.8768413","3.8768413","3.6480918","3.6480918","3.6480918","3.0171103","3.0171103","3.0171103"
"42130","3.8886313","3.8886313","3.8886313","3.6466472","3.6466472","3.6466472","3.0240784","3.0240784","3.0240784"
"42162","3.9083965","3.9083965","3.9083965","3.6333923","3.6333923","3.6333923","3.0413818","3.0413818","3.0413818"
"42194","3.9134216","3.9134216","3.9134216","3.6286926","3.6286926","3.6286926","3.0473228","3.0473228","3.0473228"
"42226","3.9171042","3.9171042","3.9171042","3.6273499","3.6273499","3.6273499","3.0471294","3.0471294","3.0471294"
"42258","3.9188335","3.9188335","3.9188335","3.6254783","3.6254783","3.6254783","3.0470073","3.0470073","3.0470073"
"42290","3.9199626","3.9199626","3.9199626","3.623159","3.623159","3.623159","3.0470276","3.0470276","3.0470276"
"42322","3.9223633","3.9223633","3.9223633","3.6238303","3.6238303","3.6238303","3.047221","3.047221","3.047221"
"42354","3.9287517","3.9287517","3.9287517","3.625","3.625","3.625","3.0500488","3.0500488","3.0500488"
"42386","3.9312847","3.9312847","3.9312847","3.6231284","3.6231284","3.6231284","3.052175","3.052175","3.052175"
"42418","3.9312744","3.9312744","3.9312744","3.6215312","3.6215312","3.6215312","3.0548096","3.0548096","3.0548096"
"42450","3.933004","3.933004","3.933004","3.620219","3.620219","3.620219","3.0561829","3.0561829","3.0561829"
"42482","3.9322815","3.9322815","3.9322815","3.6193748","3.6193748","3.6193748","3.0577598","3.0577598","3.0577598"
"42514","3.933309","3.933309","3.933309","3.6177878","3.6177878","3.6177878","3.0602112","3.0602112","3.0602112"
"42546","3.9338584","3.9338584","3.9338584","3.6330974","3.6330974","3.6330974","3.062368","3.062368","3.062368"
"42578","3.932902","3.932902","3.932902","3.641093","3.641093","3.641093","3.0615642","3.0615642","3.0615642"
"42610","3.9337974","3.9337974","3.9337974","3.6449382","3.6449382","3.6449382","3.064616","3.064616","3.064616"
"42642","3.933543","3.933543","3.933543","3.646983","3.646983","3.646983","3.064392","3.064392","3.064392"
"42674","3.937317","3.937317","3.937317","3.646881","3.646881","3.646881","3.06309","3.06309","3.06309"
"42706","3.9415588","3.9415588","3.9415588","3.647044","3.647044","3.647044","3.0639648","3.0639648","3.0639648"
"42738","3.956421","3.956421","3.956421","3.645213","3.645213","3.645213","3.0726218","3.0726218","3.0726218"
"42770","3.9666953","3.9666953","3.9666953","3.633372","3.633372","3.633372","3.0931091","3.0931091","3.0931091"
"42802","3.9711406","3.9711406","3.9711406","3.6308799","3.6308799","3.6308799","3.0957947","3.0957947","3.0957947"
"42834","3.9709473","3.9709473","3.9709473","3.628408","3.628408","3.628408","3.0954692","3.0954692","3.0954692"
"42866","3.9686077","3.9686077","3.9686077","3.6295676","3.6295676","3.6295676","3.0948894","3.0948894","3.0948894"
"42898","3.9708762","3.9708762","3.9708762","3.6290894","3.6290894","3.6290894","3.0925395","3.0925395","3.0925395"
"42930","3.9721274","3.9721274","3.9721274","3.6364543","3.6364543","3.6364543","3.092102","3.092102","3.092102"
"42962","3.978709","3.978709","3.978709","3.654348","3.654348","3.654348","3.0896912","3.0896912","3.0896912"
"42994","3.9812114","3.9812114","3.9812114","3.6585898","3.6585898","3.6585898","3.0885112","3.0885112","3.0885112"
"43026","3.984304","3.984304","3.984304","3.6596274","3.6596274","3.6596274","3.0893352","3.0893352","3.0893352"
"43058","3.9861655","3.9861655","3.9861655","3.659729","3.659729","3.659729","3.0887146","3.0887146","3.0887146"
"43090","3.9874065","3.9874065","3.9874065","3.6574707","3.6574707","3.6574707","3.084076","3.084076","3.084076"
"43122","3.9884644","3.9884644","3.9884644","3.6568298","3.6568298","3.6568298","3.0846355","3.0846355","3.0846355"
"43154","3.995036","3.995036","3.995036","3.6619873","3.6619873","3.6619873","3.0977988","3.0977988","3.0977988"
"43186","3.996338","3.996338","3.996338","3.661967","3.661967","3.661967","3.1038818","3.1038818","3.1038818"
"43218","3.9975486","3.9975486","3.9975486","3.6625164","3.6625164","3.6625164","3.1065166","3.1065166","3.1065166"
"43250","3.9985046","3.9985046","3.9985046","3.6625266","3.6625266","3.6625266","3.1081543","3.1081543","3.1081543"
"43282","4.000224","4.000224","4.000224","3.6617332","3.6617332","3.6617332","3.1076865","3.1076865","3.1076865"
"43314","4.003896","4.003896","4.003896","3.6623535","3.6623535","3.6623535","3.1064658","3.1064658","3.1064658"
"43346","4.03597","4.03597","4.03597","3.6692913","3.6692913","3.6692913","3.1096702","3.1096702","3.1096702"
"43378","4.059326","4.059326","4.059326","3.6699424","3.6699424","3.6699424","3.115499","3.115499","3.115499"
"43410","4.0638022","4.0638022","4.0638022","3.670217","3.670217","3.670217","3.1151428","3.1151428","3.1151428"
"43442","4.066559","4.066559","4.066559","3.6703696","3.6703696","3.6703696","3.1155803","3.1155803","3.1155803"
"43474","4.0669966","4.0669966","4.0669966","3.6708477","3.6708477","3.6708477","3.11497","3.11497","3.11497"
"43506","4.069631","4.069631","4.069631","3.671051","3.671051","3.671051","3.111847","3.111847","3.111847"
"43538","4.0733542","4.0733542","4.0733542","3.6770835","3.6770835","3.6770835","3.135305","3.135305","3.135305"
"43570","4.0759277","4.0759277","4.0759277","3.688385","3.688385","3.688385","3.1584678","3.1584678","3.1584678"
"43602","4.0744734","4.0744734","4.0744734","3.6929932","3.6929932","3.6929932","3.1695557","3.1695557","3.1695557"
"43634","4.0759788","4.0759788","4.0759788","3.69457","3.69457","3.69457","3.1723735","3.1723735","3.1723735"
"43666","4.0766706","4.0766706","4.0766706","3.6956687","3.6956687","3.6956687","3.1761475","3.1761475","3.1761475"
"43698","4.07605","4.07605","4.07605","3.694326","3.694326","3.694326","3.1770835","3.1770835","3.1770835"
"43730","4.086324","4.086324","4.086324","3.6990662","3.6990662","3.6990662","3.1798809","3.1798809","3.1798809"
"43762","4.116018","4.116018","4.116018","3.7178345","3.7178345","3.7178345","3.1960044","3.1960044","3.1960044"
"43794","4.1230164","4.1230164","4.1230164","3.721334","3.721334","3.721334","3.205302","3.205302","3.205302"
"43826","4.1238813","4.1238813","4.1238813","3.723175","3.723175","3.723175","3.2079368","3.2079368","3.2079368"
"43858","4.1224365","4.1224365","4.1224365","3.722097","3.722097","3.722097","3.2088828","3.2088828","3.2088828"
"43890","4.1212873","4.1212873","4.1212873","3.7227378","3.7227378","3.7227378","3.2089336","3.2089336","3.2089336"
"43922","4.120168","4.120168","4.120168","3.7208862","3.7208862","3.7208862","3.2012634","3.2012634","3.2012634"
"43954","4.122772","4.122772","4.122772","3.7206626","3.7206626","3.7206626","3.1533408","3.1533408","3.1533408"
"43986","4.126129","4.126129","4.126129","3.721517","3.721517","3.721517","3.1247458","3.1247458","3.1247458"
"44018","4.1308494","4.1308494","4.1308494","3.7215068","3.7215068","3.7215068","3.1167502","3.1167502","3.1167502"
"44050","4.1328125","4.1328125","4.1328125","3.7200522","3.7200522","3.7200522","3.1149597","3.1149597","3.1149597"
"44082","4.133708","4.133708","4.133708","3.7201233","3.7201233","3.7201233","3.1156414","3.1156414","3.1156414"
"44114","4.1315002","4.1315002","4.1315002","3.7216187","3.7216187","3.7216187","3.115316","3.115316","3.115316"
"44146","4.1294355","4.1294355","4.1294355","3.7352295","3.7352295","3.7352295","3.1151428","3.1151428","3.1151428"
"44178","4.1299133","4.1299133","4.1299133","3.7470806","3.7470806","3.7470806","3.117025","3.117025","3.117025"
"44210","4.1331787","4.1331787","4.1331787","3.751638","3.751638","3.751638","3.1173198","3.1173198","3.1173198"
"44242","4.134532","4.134532","4.134532","3.7548118","3.7548118","3.7548118","3.1163535","3.1163535","3.1163535"
"44274","4.1336265","4.1336265","4.1336265","3.7552593","3.7552593","3.7552593","3.1154277","3.1154277","3.1154277"
"44306","4.1342573","4.1342573","4.1342573","3.7562053","3.7562053","3.7562053","3.11497","3.11497","3.11497"
"44338","4.1453757","4.1453757","4.1453757","3.767802","3.767802","3.767802","3.1257427","3.1257427","3.1257427"
"44370","4.1584272","4.1584272","4.1584272","3.7890625","3.7890625","3.7890625","3.1432598","3.1432598","3.1432598"
"44402","4.166921","4.166921","4.166921","3.7974143","3.7974143","3.7974143","3.1484172","3.1484172","3.1484172"
"44434","4.1701155","4.1701155","4.1701155","3.802297","3.802297","3.802297","3.1492004","3.1492004","3.1492004"
"44466","4.1727905","4.1727905","4.1727905","3.805664","3.805664","3.805664","3.1475525","3.1475525","3.1475525"
"44498","4.176107","4.176107","4.176107","3.8072002","3.8072002","3.8072002","3.1471863","3.1471863","3.1471863"
"44530","4.1808066","4.1808066","4.1808066","3.8086345","3.8086345","3.8086345","3.1474915","3.1474915","3.1474915"
"44562","4.1847944","4.1847944","4.1847944","3.8020935","3.8020935","3.8020935","3.1486003","3.1486003","3.1486003"
"44594","4.185547","4.185547","4.185547","3.79775","3.79775","3.79775","3.1512249","3.1512249","3.1512249"
"44626","4.1873474","4.1873474","4.1873474","3.7952576","3.7952576","3.7952576","3.151174","3.151174","3.151174"
"44658","4.1896973","4.1896973","4.1896973","3.7954917","3.7954917","3.7954917","3.1523643","3.1523643","3.1523643"
"44690","4.1902366","4.1902366","4.1902366","3.794332","3.794332","3.794332","3.1533508","3.1533508","3.1533508"
"44722","4.1937766","4.1937766","4.1937766","3.7948406","3.7948406","3.7948406","3.1558228","3.1558228","3.1558228"
"44754","4.1992598","4.1992598","4.1992598","3.7983196","3.7983196","3.7983196","3.1618347","3.1618347","3.1618347"
"44786","4.201915","4.201915","4.201915","3.7975974","3.7975974","3.7975974","3.161021","3.161021","3.161021"
"44818","4.2042646","4.2042646","4.2042646","3.7951458","3.7951458","3.7951458","3.160665","3.160665","3.160665"
"44850","4.2044067","4.2044067","4.2044067","3.7944438","3.7944438","3.7944438","3.1576438","3.1576438","3.1576438"
"44882","4.203481","4.203481","4.203481","3.7960205","3.7960205","3.7960205","3.1553855","3.1553855","3.1553855"
"44914","4.2009993","4.2009993","4.2009993","3.7951458","3.7951458","3.7951458","3.1566672","3.1566672","3.1566672"
"44946","4.2249045","4.2249045","4.2249045","3.801168","3.801168","3.801168","3.1585186","3.1585186","3.1585186"
"44978","4.245107","4.245107","4.245107","3.8053184","3.8053184","3.8053184","3.1540527","3.1540527","3.1540527"
"45010","4.251241","4.251241","4.251241","3.806488","3.806488","3.806488","3.1546226","3.1546226","3.1546226"
"45042","4.2540183","4.2540183","4.2540183","3.807434","3.807434","3.807434","3.1557822","3.1557822","3.1557822"
"45074","4.2565613","4.2565613","4.2565613","3.8087058","3.8087058","3.8087058","3.1566265","3.1566265","3.1566265"
"45106","4.255992","4.255992","4.255992","3.8076885","3.8076885","3.8076885","3.1562908","3.1562908","3.1562908"
"45138","4.256419","4.256419","4.256419","3.809611","3.809611","3.809611","3.1613364","3.1613364","3.1613364"
"45170","4.256419","4.256419","4.256419","3.8162944","3.8162944","3.8162944","3.1708884","3.1708884","3.1708884"
"45202","4.2592773","4.2592773","4.2592773","3.813314","3.813314","3.813314","3.1767578","3.1767578","3.1767578"
"45234","4.2601423","4.2601423","4.2601423","3.8148499","3.8148499","3.8148499","3.1788635","3.1788635","3.1788635"
"45266","4.258972","4.258972","4.258972","3.8158164","3.8158164","3.8158164","3.175883","3.175883","3.175883"
"45298","4.260997","4.260997","4.260997","3.8147483","3.8147483","3.8147483","3.176229","3.176229","3.176229"
"45330","4.2699485","4.2699485","4.2699485","3.8185527","3.8185527","3.8185527","3.1803184","3.1803184","3.1803184"
"45362","4.2904663","4.2904663","4.2904663","3.8355205","3.8355205","3.8355205","3.1904297","3.1904297","3.1904297"
"45394","4.3024597","4.3024597","4.3024597","3.83903","3.83903","3.83903","3.1951091","3.1951091","3.1951091"
"45426","4.3069153","4.3069153","4.3069153","3.8405254","3.8405254","3.8405254","3.1967266","3.1967266","3.1967266"
"45458","4.30777","4.30777","4.30777","3.8416443","3.8416443","3.8416443","3.1994731","3.1994731","3.1994731"
"45490","4.3049726","4.3049726","4.3049726","3.8433228","3.8433228","3.8433228","3.2010906","3.2010906","3.2010906"
"45522","4.306529","4.306529","4.306529","3.8429668","3.8429668","3.8429668","3.204946","3.204946","3.204946"
"45554","4.309133","4.309133","4.309133","3.84138","3.84138","3.84138","3.228414","3.228414","3.228414"
"45586","4.310669","4.310669","4.310669","3.838674","3.838674","3.838674","3.249705","3.249705","3.249705"
"45618","4.312439","4.312439","4.312439","3.8383281","3.8383281","3.8383281","3.253764","3.253764","3.253764"
"45650","4.312358","4.312358","4.312358","3.837962","3.837962","3.837962","3.2518718","3.2518718","3.2518718"
"45682","4.315511","4.315511","4.315511","3.8381755","3.8381755","3.8381755","3.2513938","3.2513938","3.2513938"
"45714","4.317322","4.317322","4.317322","3.838745","3.838745","3.838745","3.253001","3.253001","3.253001"
"45746","4.2957153","4.2957153","4.2957153","3.8475342","3.8475342","3.8475342","3.255239","3.255239","3.255239"
"45778","4.2711387","4.2711387","4.2711387","3.858958","3.858958","3.858958","3.2559307","3.2559307","3.2559307"
"45810","4.2673645","4.2673645","4.2673645","3.8628032","3.8628032","3.8628032","3.2582092","3.2582092","3.2582092"
"45842","4.2648115","4.2648115","4.2648115","3.8618164","3.8618164","3.8618164","3.2602947","3.2602947","3.2602947"
"45874","4.2669373","4.2669373","4.2669373","3.8617656","3.8617656","3.8617656","3.2614238","3.2614238","3.2614238"
"45906","4.2690024","4.2690024","4.2690024","3.861908","3.861908","3.861908","3.2624106","3.2624106","3.2624106"
"45938","4.2718306","4.2718306","4.2718306","3.8678794","3.8678794","3.8678794","3.2651877","3.2651877","3.2651877"
"45970","4.2808228","4.2808228","4.2808228","3.8780212","3.8780212","3.8780212","3.2764587","3.2764587","3.2764587"
"46002","4.284465","4.284465","4.284465","3.8830566","3.8830566","3.8830566","3.2765503","3.2765503","3.2765503"
"46034","4.284709","4.284709","4.284709","3.8813477","3.8813477","3.8813477","3.2774863","3.2774863","3.2774863"
"46066","4.2833557","4.2833557","4.2833557","3.8812766","3.8812766","3.8812766","3.2808738","3.2808738","3.2808738"
"46098","4.283315","4.283315","4.283315","3.8797812","3.8797812","3.8797812","3.28184","3.28184","3.28184"
"46130","4.2827864","4.2827864","4.2827864","3.8799744","3.8799744","3.8799744","3.2832236","3.2832236","3.2832236"
"46162","4.2849836","4.2849836","4.2849836","3.9049072","3.9049072","3.9049072","3.2855225","3.2855225","3.2855225"
"46194","4.2827964","4.2827964","4.2827964","3.9111228","3.9111228","3.9111228","3.287323","3.287323","3.287323"
"46226","4.2820945","4.2820945","4.2820945","3.9121196","3.9121196","3.9121196","3.2898052","3.2898052","3.2898052"
"46258","4.2833457","4.2833457","4.2833457","3.9121299","3.9121299","3.9121299","3.2920737","3.2920737","3.2920737"
"46290","4.285665","4.285665","4.285665","3.9144897","3.9144897","3.9144897","3.2956138","3.2956138","3.2956138"
"46322","4.2843122","4.2843122","4.2843122","3.9146118","3.9146118","3.9146118","3.2991028","3.2991028","3.2991028"
"46354","4.288849","4.288849","4.288849","3.897695","3.897695","3.897695","3.3084106","3.3084106","3.3084106"
"46386","4.288025","4.288025","4.288025","3.8878582","3.8878582","3.8878582","3.3104553","3.3104553","3.3104553"
"46418","4.2868857","4.2868857","4.2868857","3.8869731","3.8869731","3.8869731","3.3068645","3.3068645","3.3068645"
"46450","4.2891135","4.2891135","4.2891135","3.8877158","3.8877158","3.8877158","3.3053386","3.3053386","3.3053386"
"46482","4.2910156","4.2910156","4.2910156","3.885966","3.885966","3.885966","3.305888","3.305888","3.305888"
"46514","4.291382","4.291382","4.291382","3.885437","3.885437","3.885437","3.3072612","3.3072612","3.3072612"
"46546","4.2999573","4.2999573","4.2999573","3.8877563","3.8877563","3.8877563","3.3135986","3.3135986","3.3135986"
"46578","4.3127646","4.3127646","4.3127646","3.8870037","3.8870037","3.8870037","3.320211","3.320211","3.320211"
"46610","4.3137617","4.3137617","4.3137617","3.8885703","3.8885703","3.8885703","3.3224387","3.3224387","3.3224387"
"46642","4.3152366","4.3152366","4.3152366","3.8875937","3.8875937","3.8875937","3.325053","3.325053","3.325053"
"46674","4.315023","4.315023","4.315023","3.8879497","3.8879497","3.8879497","3.3260093","3.3260093","3.3260093"
"46706","4.3146467","4.3146467","4.3146467","3.8869731","3.8869731","3.8869731","3.3260803","3.3260803","3.3260803"
"46738","4.313497","4.313497","4.313497","3.8966167","3.8966167","3.8966167","3.3343303","3.3343303","3.3343303"
"46770","4.3141074","4.3141074","4.3141074","3.9200034","3.9200034","3.9200034","3.354828","3.354828","3.354828"
"46802","4.310272","4.310272","4.310272","3.9281108","3.9281108","3.9281108","3.3608298","3.3608298","3.3608298"
"46834","4.3087263","4.3087263","4.3087263","3.9305625","3.9305625","3.9305625","3.3624065","3.3624065","3.3624065"
"46866","4.309011","4.309011","4.309011","3.9291892","3.9291892","3.9291892","3.3648987","3.3648987","3.3648987"
"46898","4.3097334","4.3097334","4.3097334","3.9290874","3.9290874","3.9290874","3.3655498","3.3655498","3.3655498"
"46930","4.312785","4.312785","4.312785","3.9305015","3.9305015","3.9305015","3.3675132","3.3675132","3.3675132"
